t/s,X1/degC,Y/%,X2/degC,X3/degC
848.0,53.13,50.0,44.97,40.99
848.2,53.13,50.0,44.97,40.99
848.4,53.13,50.0,44.97,40.99
848.6,53.13,50.0,44.97,40.99
848.8,53.13,50.0,44.97,40.99
849.0,53.13,50.0,45.23,40.99
849.2,53.13,50.0,45.23,40.99
849.4,53.13,50.0,45.23,40.99
849.6,53.13,50.0,45.23,40.99
849.8,53.13,50.0,45.23,40.99
850.0,53.13,50.0,45.23,40.99
850.2,53.13,50.0,45.23,40.99
850.4,53.13,50.0,45.23,41.25
850.6,53.13,50.0,45.23,41.25
850.8,53.13,50.0,45.23,41.25
851.0,53.13,50.0,45.23,41.25
851.2,53.13,50.0,45.23,41.25
851.4,53.13,50.0,45.23,41.25
851.6,53.13,50.0,45.23,41.25
851.8,53.13,50.0,45.23,41.25
852.0,53.13,50.0,45.23,41.25
852.2,53.13,50.0,45.23,41.25
852.4,53.13,50.0,45.23,41.25
852.6,53.13,50.0,45.23,41.25
852.8,53.13,50.0,45.23,41.25
853.0,53.13,50.0,45.23,41.25
853.2,53.13,50.0,45.23,41.25
853.4,53.13,50.0,45.23,41.25
853.6,53.13,50.0,45.23,41.25
853.8,53.13,50.0,45.23,41.25
854.0,53.13,50.0,45.23,41.25
854.2,53.13,50.0,45.23,41.25
854.4,53.13,50.0,45.23,41.25
854.6,53.13,50.0,45.23,41.25
854.8,53.13,50.0,45.23,41.25
855.0,53.13,50.0,45.23,41.25
855.2,53.13,50.0,45.23,41.25
855.4,53.13,50.0,45.23,41.25
855.6,53.13,50.0,45.23,41.25
855.8,53.13,50.0,45.23,41.25
856.0,53.13,50.0,45.23,41.25
856.2,53.13,50.0,45.23,41.25
856.4,53.13,50.0,45.23,41.25
856.6,53.13,50.0,45.23,41.25
856.8,53.13,50.0,45.23,41.25
857.0,53.13,50.0,45.23,41.25
857.2,53.13,50.0,45.23,41.25
857.4,53.13,50.0,45.23,41.25
857.6,53.13,50.0,45.23,41.25
857.8,53.13,50.0,45.23,41.25
858.0,53.13,50.0,45.23,41.25
858.2,53.13,50.0,45.23,41.25
858.4,53.13,50.0,45.23,41.25
858.6,53.13,50.0,45.23,41.25
858.8,53.13,50.0,45.23,41.25
859.0,53.13,50.0,45.23,41.25
859.2,53.13,50.0,45.23,41.25
859.4,53.13,50.0,45.23,41.25
859.6,53.13,50.0,45.23,41.25
859.8,53.13,50.0,45.23,41.25
860.0,53.13,50.0,45.23,41.25
860.2,53.13,50.0,45.23,41.25
860.4,53.13,50.0,45.23,41.25
860.6,53.13,50.0,45.23,41.25
860.8,53.13,50.0,45.23,41.25
861.0,53.13,50.0,45.23,41.25
861.2,53.13,50.0,45.23,41.25
861.4,53.13,50.0,45.23,41.25
861.6,53.13,50.0,45.23,41.25
861.8,53.13,50.0,45.23,41.25
862.0,53.13,50.0,45.23,41.25
862.2,53.13,50.0,45.54,41.25
862.4,53.13,50.0,45.54,41.25
862.6,53.13,50.0,45.54,41.25
862.8,53.13,50.0,45.54,41.25
863.0,53.13,50.0,45.54,41.25
863.2,53.13,50.0,45.54,41.25
863.4,53.13,50.0,45.54,41.25
863.6,53.13,50.0,45.54,41.25
863.8,53.13,50.0,45.54,41.25
864.0,53.13,50.0,45.54,41.25
864.2,53.13,50.0,45.54,41.25
864.4,53.13,50.0,45.54,41.25
864.6,53.13,50.0,45.54,41.25
864.8,53.13,50.0,45.54,41.25
865.0,53.13,50.0,45.54,41.25
865.2,53.13,50.0,45.54,41.25
865.4,53.13,50.0,45.54,41.25
865.6,53.13,50.0,45.54,41.25
865.8,53.13,50.0,45.54,41.51
866.0,53.13,50.0,45.54,41.51
866.2,53.13,50.0,45.54,41.51
866.4,53.13,50.0,45.54,41.51
866.6,53.13,50.0,45.54,41.51
866.8,53.13,50.0,45.54,41.51
867.0,53.13,50.0,45.54,41.51
867.2,53.13,50.0,45.54,41.51
867.4,53.13,50.0,45.54,41.51
867.6,53.13,50.0,45.54,41.51
867.8,53.13,50.0,45.54,41.51
868.0,53.13,50.0,45.54,41.51
868.2,53.13,50.0,45.54,41.51
868.4,53.13,50.0,45.54,41.51
868.6,53.39,50.0,45.54,41.51
868.8,53.39,50.0,45.54,41.51
869.0,53.39,50.0,45.54,41.51
869.2,53.39,50.0,45.54,41.51
869.4,53.39,50.0,45.54,41.51
869.6,53.39,50.0,45.54,41.51
869.8,53.39,50.0,45.54,41.51
870.0,53.39,50.0,45.54,41.51
870.2,53.39,50.0,45.54,41.51
870.4,53.39,50.0,45.54,41.51
870.6,53.39,50.0,45.54,41.51
870.8,53.39,50.0,45.54,41.51
871.0,53.39,50.0,45.54,41.51
871.2,53.39,50.0,45.54,41.51
871.4,53.39,50.0,45.54,41.51
871.6,53.39,50.0,45.54,41.51
871.8,53.39,50.0,45.54,41.51
872.0,53.39,50.0,45.54,41.51
872.2,53.39,50.0,45.54,41.51
872.4,53.39,50.0,45.54,41.51
872.6,53.39,50.0,45.54,41.51
872.8,53.39,50.0,45.54,41.51
873.0,53.39,50.0,45.54,41.51
873.2,53.39,50.0,45.54,41.51
873.4,53.39,50.0,45.54,41.51
873.6,53.39,50.0,45.54,41.51
873.8,53.39,50.0,45.54,41.51
874.0,53.39,50.0,45.54,41.51
874.2,53.39,50.0,45.54,41.51
874.4,53.39,50.0,45.54,41.51
874.6,53.39,50.0,45.54,41.51
874.8,53.39,50.0,45.54,41.51
875.0,53.39,50.0,45.54,41.51
875.2,53.39,50.0,45.54,41.51
875.4,53.39,50.0,45.54,41.51
875.6,53.39,50.0,45.54,41.51
875.8,53.39,50.0,45.54,41.51
876.0,53.39,50.0,45.54,41.51
876.2,53.39,50.0,45.54,41.51
876.4,53.39,50.0,45.54,41.51
876.6,53.39,50.0,45.54,41.51
876.8,53.39,50.0,45.54,41.51
877.0,53.65,50.0,45.54,41.51
877.2,53.65,50.0,45.54,41.51
877.4,53.65,50.0,45.54,41.51
877.6,53.65,50.0,45.54,41.51
877.8,53.65,50.0,45.54,41.51
878.0,53.65,50.0,45.54,41.51
878.2,53.65,50.0,45.54,41.51
878.4,53.65,50.0,45.54,41.51
878.6,53.65,50.0,45.54,41.51
878.8,53.65,50.0,45.54,41.51
879.0,53.65,50.0,45.54,41.51
879.2,53.65,50.0,45.54,41.51
879.4,53.65,50.0,45.54,41.51
879.6,53.65,50.0,45.54,41.51
879.8,53.65,50.0,45.54,41.51
880.0,53.65,50.0,45.54,41.51
880.2,53.65,50.0,45.54,41.51
880.4,53.65,50.0,45.54,41.51
880.6,53.65,50.0,45.54,41.51
880.8,53.65,50.0,45.54,41.51
881.0,53.65,50.0,45.54,41.51
881.2,53.65,50.0,45.54,41.51
881.4,53.65,50.0,45.54,41.51
881.6,53.65,50.0,45.54,41.51
881.8,53.65,50.0,45.54,41.51
882.0,53.65,50.0,45.54,41.51
882.2,53.65,50.0,45.54,41.77
882.4,53.65,50.0,45.54,41.77
882.6,53.65,50.0,45.54,41.77
882.8,53.65,50.0,45.54,41.77
883.0,53.65,50.0,45.54,41.77
883.2,53.65,50.0,45.54,41.77
883.4,53.65,50.0,45.54,41.77
883.6,53.65,50.0,45.54,41.77
883.8,53.65,50.0,45.54,41.77
884.0,53.65,50.0,45.54,41.77
884.2,53.65,50.0,45.54,41.77
884.4,53.65,50.0,45.54,41.77
884.6,53.65,50.0,45.54,41.77
884.8,53.65,50.0,45.54,41.77
885.0,53.65,50.0,45.54,41.77
885.2,53.65,50.0,45.54,41.77
885.4,53.65,50.0,45.8,41.77
885.6,53.65,50.0,45.8,41.77
885.8,53.65,50.0,45.8,41.77
886.0,53.65,50.0,45.8,41.77
886.2,53.65,50.0,45.8,41.77
886.4,53.65,50.0,45.8,41.77
886.6,53.65,50.0,45.8,41.77
886.8,53.65,50.0,45.8,41.77
887.0,53.65,50.0,45.8,41.77
887.2,53.65,50.0,45.8,41.77
887.4,53.65,50.0,45.8,41.77
887.6,53.65,50.0,45.8,41.77
887.8,53.65,50.0,45.8,41.77
888.0,53.65,50.0,45.8,41.77
888.2,53.65,50.0,45.8,41.77
888.4,53.65,50.0,45.8,41.77
888.6,53.65,50.0,45.8,41.77
888.8,53.65,50.0,45.8,41.77
889.0,53.65,50.0,45.8,41.77
889.2,53.65,50.0,45.8,41.77
889.4,53.65,50.0,45.8,41.77
889.6,53.65,50.0,45.8,41.77
889.8,53.65,50.0,45.8,41.77
890.0,53.65,50.0,45.8,41.77
890.2,53.65,50.0,45.8,41.77
890.4,53.65,50.0,45.8,41.77
890.6,53.65,50.0,45.8,41.77
890.8,53.65,50.0,45.8,41.77
891.0,53.65,50.0,45.8,41.77
891.2,53.65,50.0,45.8,41.77
891.4,53.65,50.0,45.8,41.77
891.6,53.65,50.0,45.8,41.77
891.8,53.65,50.0,45.8,41.77
892.0,53.65,50.0,45.8,41.77
892.2,53.65,50.0,45.8,41.77
892.4,53.65,50.0,45.8,41.77
892.6,53.65,50.0,45.8,41.77
892.8,53.65,50.0,45.8,41.77
893.0,53.65,50.0,45.8,41.77
893.2,53.65,50.0,45.8,41.77
893.4,53.65,50.0,45.8,41.77
893.6,53.65,50.0,45.8,41.77
893.8,53.65,50.0,45.8,41.77
894.0,53.65,50.0,45.8,41.77
894.2,53.65,50.0,45.8,41.77
894.4,53.65,50.0,45.8,41.77
894.6,53.65,50.0,45.8,41.77
894.8,53.65,50.0,45.8,41.77
895.0,53.65,50.0,45.8,41.77
895.2,53.65,50.0,45.8,41.77
895.4,53.65,50.0,45.8,41.77
895.6,53.91,50.0,45.8,41.77
895.8,53.91,50.0,45.8,41.77
896.0,53.91,50.0,45.8,41.77
896.2,53.91,50.0,45.8,41.77
896.4,53.91,50.0,45.8,41.77
896.6,53.91,50.0,45.8,41.77
896.8,53.91,50.0,45.8,41.77
897.0,53.91,50.0,45.8,41.77
897.2,53.91,50.0,45.8,41.77
897.4,53.91,50.0,45.8,41.77
897.6,53.91,50.0,45.8,41.77
897.8,53.91,50.0,45.8,41.77
898.0,53.91,50.0,45.8,41.77
898.2,53.91,50.0,45.8,41.77
898.4,53.91,50.0,45.8,41.77
898.6,53.91,50.0,45.8,41.77
898.8,53.91,50.0,45.8,41.77
899.0,53.91,50.0,45.8,41.77
899.2,53.91,50.0,45.8,41.77
899.4,53.91,50.0,45.8,41.77
899.6,53.91,50.0,45.8,41.77
899.8,53.91,50.0,45.8,41.77
900.0,53.91,50.0,45.8,41.77
900.2,53.91,50.0,45.8,41.77
900.4,53.91,50.0,45.8,41.77
900.6,53.91,50.0,45.8,41.77
900.8,53.91,50.0,45.8,41.77
901.0,53.91,50.0,45.8,41.77
901.2,53.91,50.0,45.8,41.77
901.4,53.91,50.0,45.8,41.77
901.6,53.91,50.0,45.8,41.77
901.8,53.65,50.0,45.8,41.77
902.0,53.65,50.0,45.8,41.77
902.2,53.65,50.0,45.8,41.77
902.4,53.65,50.0,45.8,41.77
902.6,53.65,50.0,45.8,41.77
902.8,53.65,50.0,45.8,41.77
903.0,53.65,50.0,45.8,41.77
903.2,53.65,50.0,45.8,41.77
903.4,53.65,50.0,45.8,41.77
903.6,53.65,50.0,45.8,41.77
903.8,53.65,50.0,45.8,41.77
904.0,53.65,50.0,45.8,41.77
904.2,53.65,50.0,45.8,41.77
904.4,53.65,50.0,45.8,41.77
904.6,53.65,50.0,45.8,41.77
904.8,53.65,50.0,45.8,41.77
905.0,53.65,50.0,45.8,41.77
905.2,53.65,50.0,45.8,41.77
905.4,53.65,50.0,45.8,41.77
905.6,53.65,50.0,45.8,41.77
905.8,53.65,50.0,45.8,41.77
906.0,53.65,50.0,45.8,41.77
906.2,53.65,50.0,45.8,41.77
906.4,53.65,50.0,45.8,41.77
906.6,53.65,50.0,45.8,41.77
906.8,53.65,50.0,45.8,41.77
907.0,53.65,50.0,45.8,41.77
907.2,53.65,50.0,46.11,41.77
907.4,53.65,50.0,46.11,41.77
907.6,53.65,50.0,46.11,41.77
907.8,53.65,50.0,46.11,41.77
908.0,53.65,50.0,46.11,41.77
908.2,53.65,50.0,46.11,41.77
908.4,53.65,50.0,46.11,41.77
908.6,53.65,50.0,46.11,41.77
908.8,53.65,50.0,46.11,41.77
909.0,53.65,50.0,46.11,41.77
909.2,53.65,50.0,46.11,41.77
909.4,53.65,50.0,46.11,41.77
909.6,53.65,50.0,46.11,41.77
909.8,53.65,50.0,46.11,41.77
910.0,53.65,50.0,46.11,41.77
910.2,53.65,50.0,46.11,41.77
910.4,53.65,50.0,46.11,41.77
910.6,53.65,50.0,46.11,41.77
910.8,53.65,50.0,46.11,41.77
911.0,53.65,50.0,46.11,41.77
911.2,53.65,50.0,46.11,41.77
911.4,53.65,50.0,46.11,41.77
911.6,53.65,50.0,46.11,41.77
911.8,53.65,50.0,46.11,41.77
912.0,53.65,50.0,46.11,41.77
912.2,53.65,50.0,46.11,41.77
912.4,53.65,50.0,46.11,42.13
912.6,53.65,50.0,46.11,42.13
912.8,53.65,50.0,46.11,42.13
913.0,53.65,50.0,46.11,42.13
913.2,53.65,50.0,46.11,42.13
913.4,53.65,50.0,46.11,42.13
913.6,53.65,50.0,46.11,42.13
913.8,53.65,50.0,46.11,42.13
914.0,53.65,50.0,46.11,42.13
914.2,53.65,50.0,46.11,42.13
914.4,53.65,50.0,46.11,42.13
914.6,53.65,50.0,46.11,42.13
914.8,53.65,50.0,46.11,42.13
915.0,53.65,50.0,46.11,42.13
915.2,53.65,50.0,46.11,42.13
915.4,53.65,50.0,46.11,42.13
915.6,53.65,50.0,46.11,42.13
915.8,53.65,50.0,46.11,42.13
916.0,53.65,50.0,46.11,42.13
916.2,53.65,50.0,46.11,42.13
916.4,53.65,50.0,46.11,42.13
916.6,53.65,50.0,46.11,42.13
916.8,53.65,50.0,46.11,42.13
917.0,53.65,50.0,46.11,42.13
917.2,53.65,50.0,46.11,42.13
917.4,53.65,50.0,46.11,42.13
917.6,53.65,50.0,46.11,42.13
917.8,53.65,50.0,46.11,42.13
918.0,53.65,50.0,46.11,42.13
918.2,53.65,50.0,46.11,42.13
918.4,53.65,50.0,46.11,42.13
918.6,53.65,50.0,46.11,42.13
918.8,53.65,50.0,46.11,42.13
919.0,53.65,50.0,46.11,42.13
919.2,53.65,50.0,46.11,42.13
919.4,53.65,50.0,46.11,42.13
919.6,53.65,50.0,46.11,42.13
919.8,53.65,50.0,46.11,42.13
920.0,53.65,50.0,46.11,42.13
920.2,53.65,50.0,46.11,42.13
920.4,53.65,50.0,46.11,42.13
920.6,53.65,50.0,46.11,42.13
920.8,54.01,50.0,46.11,42.13
921.0,54.01,50.0,46.11,42.13
921.2,54.01,50.0,46.11,42.13
921.4,54.01,50.0,46.11,42.13
921.6,54.01,50.0,46.11,42.13
921.8,54.01,50.0,46.11,42.13
922.0,54.01,50.0,46.11,42.13
922.2,54.01,50.0,46.11,42.13
922.4,54.01,50.0,46.11,42.13
922.6,54.01,50.0,46.11,42.13
922.8,54.01,50.0,46.11,42.13
923.0,54.01,50.0,46.11,42.13
923.2,54.01,50.0,46.11,42.13
923.4,54.01,50.0,46.11,42.13
923.6,54.01,50.0,46.11,42.13
923.8,54.01,50.0,46.11,42.13
924.0,54.01,50.0,46.11,42.13
924.2,54.01,50.0,46.11,42.13
924.4,54.01,50.0,46.11,42.13
924.6,54.01,50.0,46.11,42.13
924.8,54.01,50.0,46.11,42.13
925.0,53.75,50.0,46.11,42.13
925.2,53.75,50.0,46.11,42.13
925.4,53.75,50.0,46.11,42.13
925.6,53.75,50.0,46.11,42.13
925.8,53.75,50.0,46.11,42.13
926.0,53.75,50.0,46.11,42.13
926.2,53.75,50.0,46.11,42.13
926.4,53.75,50.0,46.11,42.13
926.6,53.75,50.0,46.11,42.13
926.8,53.75,50.0,46.11,42.13
927.0,53.75,50.0,46.11,42.13
927.2,53.75,50.0,46.11,42.13
927.4,53.75,50.0,46.11,42.13
927.6,53.75,50.0,46.11,42.13
927.8,53.75,50.0,46.4,42.13
928.0,53.75,50.0,46.4,42.13
928.2,53.75,50.0,46.4,42.13
928.4,53.75,50.0,46.4,42.13
928.6,53.75,50.0,46.4,42.13
928.8,53.75,50.0,46.4,42.13
929.0,53.75,50.0,46.4,42.13
929.2,53.75,50.0,46.4,42.13
929.4,53.75,50.0,46.4,42.13
929.6,53.75,50.0,46.4,42.13
929.8,53.75,50.0,46.4,42.13
930.0,53.75,50.0,46.4,42.13
930.2,53.75,50.0,46.4,42.13
930.4,53.75,50.0,46.4,42.13
930.6,53.75,50.0,46.4,42.13
930.8,53.75,50.0,46.4,42.13
931.0,53.75,50.0,46.4,42.13
931.2,53.75,50.0,46.4,42.13
931.4,53.75,50.0,46.4,42.13
931.6,53.75,50.0,46.4,42.13
931.8,53.75,50.0,46.4,42.13
932.0,53.75,50.0,46.4,42.13
932.2,53.75,50.0,46.4,42.13
932.4,53.75,50.0,46.4,42.13
932.6,53.75,50.0,46.4,42.13
932.8,53.75,50.0,46.4,42.13
933.0,53.75,50.0,46.4,42.13
933.2,53.75,50.0,46.4,42.13
933.4,53.75,50.0,46.4,42.13
933.6,53.75,50.0,46.4,42.13
933.8,53.75,50.0,46.4,42.13
934.0,53.75,50.0,46.4,42.13
934.2,53.75,50.0,46.4,42.13
934.4,53.75,50.0,46.4,42.13
934.6,54.15,50.0,46.4,42.13
934.8,54.15,50.0,46.4,42.13
935.0,54.15,50.0,46.4,42.13
935.2,54.15,50.0,46.4,42.13
935.4,54.15,50.0,46.4,42.13
935.6,54.15,50.0,46.4,42.13
935.8,54.15,50.0,46.4,42.13
936.0,54.15,50.0,46.4,42.13
936.2,54.15,50.0,46.4,42.13
936.4,54.15,50.0,46.4,42.13
936.6,54.15,50.0,46.4,42.13
936.8,54.15,50.0,46.4,42.13
937.0,54.15,50.0,46.4,42.13
937.2,54.15,50.0,46.4,42.13
937.4,54.15,50.0,46.4,42.39
937.6,54.15,50.0,46.4,42.39
937.8,54.15,50.0,46.4,42.39
938.0,53.89,50.0,46.4,42.39
938.2,53.89,50.0,46.4,42.39
938.4,53.89,50.0,46.4,42.39
938.6,53.89,50.0,46.4,42.39
938.8,53.89,50.0,46.4,42.39
939.0,53.89,50.0,46.4,42.39
939.2,53.89,50.0,46.4,42.39
939.4,53.89,50.0,46.4,42.39
939.6,53.89,50.0,46.4,42.39
939.8,53.89,50.0,46.4,42.39
940.0,53.89,50.0,46.4,42.39
940.2,53.89,50.0,46.4,42.39
940.4,53.89,50.0,46.4,42.39
940.6,53.89,50.0,46.4,42.39
940.8,53.89,50.0,46.4,42.39
941.0,53.89,50.0,46.4,42.39
941.2,53.89,50.0,46.4,42.39
941.4,53.89,50.0,46.4,42.39
941.6,53.89,50.0,46.4,42.39
941.8,53.89,50.0,46.4,42.39
942.0,53.89,50.0,46.4,42.39
942.2,53.89,50.0,46.4,42.39
942.4,53.89,50.0,46.4,42.39
942.6,53.89,50.0,46.4,42.39
942.8,53.89,50.0,46.4,42.65
943.0,53.89,50.0,46.4,42.65
943.2,53.89,50.0,46.4,42.65
943.4,53.89,50.0,46.4,42.65
943.6,53.89,50.0,46.4,42.65
943.8,53.89,50.0,46.4,42.65
944.0,53.89,50.0,46.4,42.65
944.2,53.89,50.0,46.4,42.65
944.4,53.89,50.0,46.4,42.65
944.6,53.89,50.0,46.4,42.65
944.8,53.89,50.0,46.4,42.65
945.0,53.89,50.0,46.4,42.65
945.2,53.89,50.0,46.4,42.65
945.4,53.89,50.0,46.4,42.65
945.6,53.89,50.0,46.4,42.65
945.8,53.89,50.0,46.4,42.65
946.0,53.89,50.0,46.4,42.65
946.2,53.89,50.0,46.4,42.65
946.4,53.89,50.0,46.4,42.65
946.6,53.89,50.0,46.4,42.65
946.8,53.89,50.0,46.4,42.65
947.0,53.89,50.0,46.4,42.65
947.2,53.89,50.0,46.4,42.65
947.4,53.89,50.0,46.4,42.65
947.6,53.89,50.0,46.4,42.65
947.8,53.89,50.0,46.4,42.65
948.0,53.89,50.0,46.4,42.65
948.2,53.89,50.0,46.4,42.65
948.4,53.89,50.0,46.4,42.65
948.6,53.89,50.0,46.4,42.65
948.8,53.89,50.0,46.4,42.65
949.0,53.89,50.0,46.4,42.65
949.2,53.89,50.0,46.4,42.65
949.4,53.89,50.0,46.4,42.65
949.6,53.89,50.0,46.4,42.65
949.8,53.89,50.0,46.4,42.65
950.0,53.89,50.0,46.4,42.65
950.2,53.89,50.0,46.4,42.65
950.4,53.89,50.0,46.4,42.65
950.6,53.89,50.0,46.4,42.65
950.8,53.89,50.0,46.4,42.65
951.0,53.89,50.0,46.4,42.65
951.2,53.89,50.0,46.4,42.65
951.4,53.89,50.0,46.4,42.65
951.6,53.89,50.0,46.4,42.65
951.8,53.89,50.0,46.4,42.65
952.0,53.89,50.0,46.4,42.65
952.2,53.89,50.0,46.4,42.65
952.4,53.89,50.0,46.4,42.65
952.6,53.89,50.0,46.4,42.65
952.8,53.89,50.0,46.4,42.65
953.0,53.89,50.0,46.4,42.65
953.2,53.89,50.0,46.4,42.65
953.4,53.89,50.0,46.4,42.65
953.6,53.89,50.0,46.4,42.65
953.8,53.89,50.0,46.4,42.65
954.0,53.89,50.0,46.4,42.65
954.2,53.89,50.0,46.4,42.65
954.4,54.15,50.0,46.4,42.65
954.6,54.15,50.0,46.4,42.65
954.8,54.15,50.0,46.4,42.65
955.0,54.15,50.0,46.4,42.65
955.2,54.15,50.0,46.4,42.65
955.4,54.15,50.0,46.4,42.65
955.6,54.15,50.0,46.4,42.65
955.8,54.15,50.0,46.4,42.65
956.0,54.15,50.0,46.4,42.65
956.2,54.15,50.0,46.4,42.65
956.4,54.15,50.0,46.4,42.65
956.6,54.15,50.0,46.4,42.65
956.8,54.15,50.0,46.4,42.65
957.0,54.15,50.0,46.4,42.65
957.2,54.15,50.0,46.4,42.65
957.4,54.15,50.0,46.4,42.65
957.6,54.15,50.0,46.4,42.65
957.8,54.15,50.0,46.4,42.65
958.0,54.15,50.0,46.4,42.65
958.2,54.15,50.0,46.4,42.65
958.4,54.15,50.0,46.4,42.65
958.6,54.15,50.0,46.4,42.65
958.8,54.15,50.0,46.4,42.65
959.0,54.53,50.0,46.4,42.65
959.2,54.53,50.0,46.4,42.65
959.4,54.53,50.0,46.4,42.65
959.6,54.53,50.0,46.4,42.65
959.8,54.53,50.0,46.4,42.65
960.0,54.53,50.0,46.4,42.65
960.2,54.53,50.0,46.4,42.65
960.4,54.53,50.0,46.4,42.65
960.6,54.53,50.0,46.66,42.65
960.8,54.53,50.0,46.66,42.65
961.0,54.53,50.0,46.66,42.65
961.2,54.53,50.0,46.66,42.65
961.4,54.53,50.0,46.66,42.65
961.6,54.53,50.0,46.66,42.65
961.8,54.53,50.0,46.92,42.65
962.0,54.2,50.0,46.92,42.65
962.2,54.2,50.0,46.92,42.65
962.4,54.2,50.0,46.92,42.65
962.6,54.2,50.0,46.92,42.65
962.8,54.2,50.0,46.92,42.65
963.0,54.2,50.0,46.92,42.65
963.2,54.2,50.0,46.92,42.65
963.4,54.2,50.0,46.92,42.65
963.6,54.2,50.0,46.92,42.65
963.8,54.2,50.0,46.92,42.65
964.0,54.2,50.0,46.92,42.65
964.2,54.2,50.0,46.92,42.65
964.4,54.2,50.0,46.92,42.65
964.6,54.2,50.0,46.92,42.65
964.8,54.2,50.0,46.92,42.65
965.0,54.2,50.0,46.92,42.65
965.2,54.2,50.0,46.92,42.65
965.4,54.2,50.0,46.56,42.91
965.6,54.2,50.0,46.56,42.91
965.8,54.2,50.0,46.56,42.91
966.0,54.2,50.0,46.56,42.91
966.2,54.2,50.0,46.56,42.91
966.4,54.2,50.0,46.56,42.91
966.6,54.2,50.0,46.56,42.91
966.8,54.2,50.0,46.56,42.91
967.0,54.2,50.0,46.56,42.91
967.2,54.2,50.0,46.56,42.91
967.4,54.2,50.0,46.56,42.91
967.6,54.2,50.0,46.56,42.91
967.8,54.2,50.0,46.56,42.91
968.0,54.2,50.0,46.56,42.91
968.2,54.2,50.0,46.56,42.91
968.4,54.2,50.0,46.56,42.91
968.6,54.2,50.0,46.56,42.91
968.8,54.2,50.0,46.56,42.91
969.0,54.2,50.0,46.56,42.91
969.2,54.2,50.0,46.56,42.91
969.4,54.2,50.0,46.56,42.91
969.6,54.2,50.0,46.56,42.91
969.8,54.2,50.0,46.56,42.91
970.0,54.2,50.0,46.56,42.91
970.2,54.2,50.0,46.56,42.91
970.4,54.2,50.0,46.56,42.91
970.6,54.2,50.0,46.82,42.91
970.8,54.2,50.0,46.82,42.91
971.0,54.2,50.0,46.82,42.91
971.2,54.2,50.0,46.82,42.91
971.4,54.2,50.0,46.82,42.91
971.6,54.2,50.0,46.82,42.91
971.8,54.2,50.0,46.82,42.91
972.0,54.2,50.0,46.82,42.91
972.2,54.2,50.0,46.82,42.91
972.4,54.2,50.0,46.82,42.91
972.6,54.2,50.0,46.82,42.91
972.8,54.2,50.0,46.82,42.91
973.0,54.2,50.0,46.82,42.91
973.2,54.2,50.0,46.82,42.91
973.4,54.2,50.0,46.82,42.91
973.6,54.2,50.0,46.82,42.91
973.8,54.2,50.0,46.82,42.91
974.0,54.2,50.0,46.82,42.91
974.2,54.2,50.0,46.82,42.91
974.4,54.62,50.0,46.82,42.91
974.6,54.62,50.0,46.82,42.91
974.8,54.62,50.0,46.82,42.91
975.0,54.62,50.0,46.82,42.91
975.2,54.62,50.0,46.82,42.91
975.4,54.62,50.0,46.82,42.91
975.6,54.62,50.0,46.82,42.91
975.8,54.62,50.0,46.82,42.91
976.0,54.62,50.0,46.82,42.91
976.2,54.62,50.0,46.82,42.91
976.4,54.62,50.0,46.82,42.91
976.6,54.62,50.0,46.82,42.91
976.8,54.62,50.0,46.82,42.91
977.0,54.62,50.0,46.82,42.91
977.2,54.62,50.0,46.82,42.91
977.4,54.31,50.0,46.82,42.91
977.6,54.31,50.0,46.82,42.91
977.8,54.31,50.0,46.82,42.91
978.0,54.31,50.0,46.82,42.91
978.2,54.31,50.0,46.82,42.91
978.4,54.31,50.0,46.82,42.91
978.6,54.31,50.0,46.82,42.91
978.8,54.31,50.0,46.82,42.91
979.0,54.31,50.0,46.82,42.91
979.2,54.31,50.0,46.82,42.91
979.4,54.31,50.0,46.82,42.91
979.6,54.31,50.0,46.82,42.91
979.8,54.31,50.0,46.82,42.91
980.0,54.31,50.0,46.82,42.91
980.2,54.31,50.0,46.82,42.91
980.4,54.31,50.0,46.82,42.91
980.6,54.31,50.0,46.82,42.91
980.8,54.31,50.0,46.82,42.91
981.0,54.31,50.0,46.82,42.91
981.2,54.31,50.0,46.82,42.91
981.4,54.31,50.0,46.82,42.91
981.6,54.31,50.0,46.82,42.91
981.8,54.31,50.0,46.82,42.91
982.0,54.31,50.0,46.82,42.91
982.2,54.31,50.0,46.82,42.91
982.4,54.31,50.0,46.82,42.91
982.6,54.31,50.0,46.82,42.91
982.8,54.31,50.0,46.82,42.91
983.0,54.31,50.0,46.82,42.91
983.2,54.31,50.0,46.82,42.91
983.4,54.31,50.0,46.82,42.91
983.6,54.31,50.0,46.82,42.91
983.8,54.31,50.0,46.82,42.91
984.0,54.31,50.0,46.82,42.91
984.2,54.31,50.0,46.82,42.91
984.4,54.31,50.0,46.82,42.91
984.6,54.31,50.0,46.82,42.91
984.8,54.31,50.0,46.82,43.22
985.0,54.31,50.0,46.82,43.22
985.2,54.31,50.0,46.82,43.22
985.4,54.31,50.0,46.82,43.22
985.6,54.62,50.0,46.82,43.22
985.8,54.62,50.0,46.82,43.22
986.0,54.62,50.0,46.82,43.22
986.2,54.62,50.0,46.82,43.22
986.4,54.62,50.0,46.82,43.22
986.6,54.62,50.0,46.82,43.22
986.8,54.62,50.0,46.82,43.22
987.0,54.62,50.0,46.82,43.22
987.2,54.62,50.0,46.82,43.22
987.4,54.62,50.0,46.82,43.22
